"","metropolitan_status","date","R.deaths","R.deaths.q2.5","R.deaths.q97.5","R.cases","R.cases.q2.5","R.cases.q97.5"
"54","Non-metro","2020-03-29",17.0931570397664,4.65730999589962,37.4650938479051,42.1590402087478,31.1894900352425,54.7560204760955
"55","Non-metro","2020-03-30",27.5729175553341,11.0857429129051,51.441114362705,37.2075362693729,29.2159187309358,46.1506894986289
"56","Non-metro","2020-03-31",31.9943303350382,14.6298451477169,56.0369647827309,33.2171981127983,27.3004970613817,39.7055561729503
"57","Non-metro","2020-04-01",37.7616129152864,19.511976425644,61.9354599769223,28.1272012367656,23.819871614814,32.7872202115073
"58","Non-metro","2020-04-02",43.8415613765033,25.0592403845576,67.7906140076482,23.9063147522479,20.7230564253377,27.3136806292063
"59","Non-metro","2020-04-03",44.7183846564219,26.9233887666172,66.9546255924733,19.7050295367304,17.3560177882884,22.2009577113434
"60","Non-metro","2020-04-04",37.9591660174435,22.8538976037774,56.8343818326067,16.3939447596124,14.6251220418359,18.2622802376535
"61","Non-metro","2020-04-05",33.5436988276525,20.4893626847454,49.7635088082322,13.5649272440222,12.2160160508238,14.9834620408138
"62","Non-metro","2020-04-06",32.03682500348,20.3085989013829,46.3952624930424,11.5414898458775,10.4822450061098,12.6509863993271
"63","Non-metro","2020-04-07",26.3456994631686,16.7009134992544,38.153457529694,9.83144659806701,8.98764510714199,10.7125648860709
"64","Non-metro","2020-04-08",29.9107461521032,20.45892822594,41.1291692189389,8.43639297502842,7.7532300823981,9.1479883640705
"65","Non-metro","2020-04-09",26.5728911931841,18.5089923486991,36.0720104903079,7.58617817129829,7.01324919614179,8.18128144668159
"66","Non-metro","2020-04-10",24.0244471352115,17.0837304503385,32.1299068456605,6.57704747694015,6.10077970250321,7.07096067665532
"67","Non-metro","2020-04-11",20.533300163427,14.7350507064329,27.2785628684688,5.82011898440461,5.4164937933625,6.23804256325575
"68","Non-metro","2020-04-12",17.5823703227443,12.7244485833088,23.2135532560871,5.17488638589586,4.82918299071165,5.53237099527908
"69","Non-metro","2020-04-13",16.115880997588,11.8825784410001,20.9842322502249,4.82928088109618,4.52352786392265,5.14489103848778
"70","Non-metro","2020-04-14",13.5971510128374,10.059247172676,17.6599342771803,4.66837159613435,4.39127328888575,4.95382786424462
"71","Non-metro","2020-04-15",11.5480272982977,8.5711684461269,14.9617624190217,4.6927487633879,4.43525904093065,4.95740124684651
"72","Non-metro","2020-04-16",9.87556866728037,7.3530095307915,12.7644177775704,5.14263417868219,4.89176434665624,5.39968894870953
"73","Non-metro","2020-04-17",8.34175837899257,6.21098702574096,10.7819298853939,5.72963191371084,5.48283009872343,5.98179073273622
"74","Non-metro","2020-04-18",7.79589124910067,5.8889324691641,9.96622003730668,6.02324471483983,5.7877430227139,6.26337690002416
"75","Non-metro","2020-04-19",7.16409444603712,5.466958793707,9.08714054072314,5.91104245084795,5.69456381518014,6.13150296280906
"76","Non-metro","2020-04-20",6.5022492671384,4.99650686959041,8.20327915314048,5.40735733312736,5.21576368956571,5.60235847627729
"77","Non-metro","2020-04-21",6.11417341692331,4.74789489799026,7.65059610893581,4.72058628085878,4.55509012802446,4.88899419695206
"78","Non-metro","2020-04-22",5.13106236874592,3.96004560993832,6.45144821625452,4.0763369750851,3.9339318272824,4.22123861483152
"79","Non-metro","2020-04-23",4.74832123623151,3.68725723564232,5.94152070880749,3.48722095525501,3.36480646746869,3.61179205684524
"80","Non-metro","2020-04-24",4.47958272018059,3.50499759163009,5.57190651303002,3.03594573943751,2.92923448824208,3.14453943727827
"81","Non-metro","2020-04-25",4.29775649365066,3.39172221538167,5.30942230459531,2.66205168846169,2.56814681445979,2.75761914756483
"82","Non-metro","2020-04-26",4.13244882227251,3.286659184714,5.07361929177741,2.35068419893506,2.26725704732884,2.43559760155113
"83","Non-metro","2020-04-27",3.57066113968807,2.82245945787149,4.40549949879191,2.07237964127977,1.99788730933431,2.14821636509718
"84","Non-metro","2020-04-28",3.55442694138936,2.83914999610071,4.34885038559343,1.81990682583572,1.75315090726562,1.88789263087056
"85","Non-metro","2020-04-29",3.26376342951683,2.60697830648457,3.99322284097701,1.58506916212307,1.52517618353215,1.64609946042953
"86","Non-metro","2020-04-30",3.01120947354336,2.40524717656099,3.68422243474301,1.30316231339021,1.25070220839649,1.35668505790884
"87","Non-metro","2020-05-01",3.02020341444613,2.43471021981969,3.66783465764817,1.00563043004876,0.960904340767173,1.05135962596452
"88","Non-metro","2020-05-02",2.93221279909831,2.37510178135246,3.54713977886683,0.74674457140319,0.709155340937286,0.785290834212073
"89","Non-metro","2020-05-03",2.79536800859156,2.26941487045714,3.37531484949549,0.567372511728955,0.535242446172139,0.60042586824536
"90","Non-metro","2020-05-04",2.59277206029635,2.10256347825538,3.13357702737813,0.470384939182569,0.441522080165565,0.500148696232278
"91","Non-metro","2020-05-05",2.46250694068325,1.99918216585951,2.97339606746868,0.439671962113181,0.411967141281664,0.468265586839758
"92","Non-metro","2020-05-06",2.29803332224348,1.8635502168327,2.77736116375326,0.43213235968434,0.404714865345575,0.460435705915299
"93","Non-metro","2020-05-07",2.06055598957227,1.6610989519202,2.50240716781776,0.443534768611377,0.415674156767509,0.472286288658379
"94","Non-metro","2020-05-08",1.91050112907093,1.53626851951167,2.32491341410618,0.461908959084659,0.433279826427254,0.491441014248978
"95","Non-metro","2020-05-09",1.81504323855239,1.45950910287948,2.20874947849169,0.486199455927881,0.456528170680782,0.516791685419777
"96","Non-metro","2020-05-10",1.65147700536979,1.32096843402845,2.01833181194503,0.51637030884237,0.485401626775782,0.548283098441553
"97","Non-metro","2020-05-11",1.57607256731459,1.26065461668027,1.92617722814288,0.550893441950599,0.518435105647329,0.584323371179246
"98","Non-metro","2020-05-12",1.41986970908474,1.12758150096793,1.74533408380221,0.585936874282795,0.551924536857954,0.620951805702947
"99","Non-metro","2020-05-13",1.36126735855653,1.08104277565668,1.67329882654347,0.630807041690431,0.594917188586517,0.667733206113298
"100","Non-metro","2020-05-14",1.29208990532239,1.0245469364737,1.59020042255548,0.669447896052257,0.631838612890895,0.708129082839241
"101","Non-metro","2020-05-15",1.13596896239021,0.890418330426839,1.41096812643792,0.701096644468566,0.661953167799651,0.74134864514898
"102","Non-metro","2020-05-16",1.03723711182638,0.807032384885077,1.29588801714606,0.737113028642617,0.696309671449349,0.779061779734778
"103","Non-metro","2020-05-17",0.975612571330301,0.756086342308395,1.22269275198009,0.759287583819894,0.71722270778518,0.802534249448055
"104","Non-metro","2020-05-18",0.91942355839992,0.709591691633512,1.15602053717996,0.798692436169964,0.75490319651529,0.843698795887605
"105","Non-metro","2020-05-19",0.868161601903685,0.667119212077731,1.09527821494727,0.837326881910418,0.791867952718263,0.884036649644737
"106","Non-metro","2020-05-20",0.84828686384579,0.651846917651946,1.07020411863287,0.869294184207255,0.822390627788434,0.917480152502798
"107","Non-metro","2020-05-21",0.923733606517506,0.720095663436362,1.15234337071012,0.906250387844662,0.857815597221301,0.955996577336887
"108","Non-metro","2020-05-22",0.972910189211123,0.76525558136414,1.20511432033315,0.950365234197155,0.900266215249395,1.00180168721664
"109","Non-metro","2020-05-23",0.984876871158366,0.777249424963571,1.21671091294576,0.982314736851047,0.930943966698235,1.03504567276182
"110","Non-metro","2020-05-24",0.961357287225218,0.757440199028695,1.18921350417933,0.991796425886629,0.939817215514184,1.04515498030953
"111","Non-metro","2020-05-25",1.01623849110152,0.807040051496192,1.24918199496948,0.993473394379729,0.941159387005842,1.04718239223721
"112","Non-metro","2020-05-26",0.998228115913052,0.79153281350453,1.22853894701362,1.01122464882821,0.958208016190273,1.06564867865647
"113","Non-metro","2020-05-27",0.99529131665106,0.78920411433699,1.22492457048444,1.01056620989563,0.957391007600993,1.065158303092
"114","Non-metro","2020-05-28",0.994573376627523,0.788634832548891,1.22404098759745,1.05312604065243,0.998696017472054,1.10897993281581
"115","Non-metro","2020-05-29",1.04552107094333,0.833948552520882,1.28065113990732,1.10481672791,1.04896002443475,1.16210193519827
"116","Non-metro","2020-05-30",1.04833426864591,0.836192469183315,1.28409700527026,1.11402803656192,1.0578944209548,1.17159230096101
"117","Non-metro","2020-05-31",1.07741004829082,0.861788968099226,1.31674311413598,1.08731708142224,1.03187616729539,1.14418827907291
"118","Non-metro","2020-06-01",1.10753721870818,0.888277235693885,1.35061871449138,1.05378811799722,0.999266241249844,1.10973781615939
"119","Non-metro","2020-06-02",1.10042786776947,0.881397611318134,1.34339855122521,1.01938347577537,0.965841970284981,1.074348964818
"120","Non-metro","2020-06-03",1.15685086666418,0.93142415445766,1.40634011868044,1.00124259645111,0.948267051632759,1.05563772034039
"121","Non-metro","2020-06-04",1.06023506902585,0.844471314295517,1.30017547687832,0.964580431443148,0.912674962804723,1.01790116622646
"122","Non-metro","2020-06-05",0.98782838117789,0.779578710514516,1.22035719052176,0.904725655750413,0.854542432074005,0.956320515010389
"123","Non-metro","2020-06-06",0.93985836155902,0.736698924745463,1.16738241574458,0.859393873823866,0.81054027616146,0.909656868452985
"124","Non-metro","2020-06-07",0.916550726784201,0.715833721820281,1.14169675044188,0.83845600770894,0.790212881681826,0.88810835359892
"125","Non-metro","2020-06-08",0.840502747590675,0.648682276015883,1.05679088695743,0.825652293053252,0.777746317242042,0.874969763872745
"126","Non-metro","2020-06-09",0.802251646639903,0.615081737292468,1.01390441813751,0.782874153768769,0.736165730612303,0.83099891048593
"127","Non-metro","2020-06-10",0.802057185314936,0.614932644909675,1.01365865336112,0.747216533924654,0.701480907797665,0.79437605769025
"128","Non-metro","2020-06-11",0.762493264533946,0.580445201327078,0.968992591788586,0.675496475446315,0.631888956331122,0.720538404609699
"129","Non-metro","2020-06-12",0.735548656090908,0.557097369076717,0.938413723991678,0.590309369747408,0.549397468374541,0.632669616091154
"130","Non-metro","2020-06-13",0.721421385290203,0.544953961521065,0.922260718586881,0.548943707039711,0.509275320964087,0.59007861185549
"131","Non-metro","2020-06-14",0.668840428762777,0.499522023358175,0.862490073055096,0.545018726931911,0.505190474845409,0.586336625495319
"132","Non-metro","2020-06-15",0.642398551077521,0.476800586680718,0.832299253480504,0.536157780955813,0.49629389841144,0.577539656959982
"133","Non-metro","2020-06-16",0.629331163029744,0.465582658926637,0.817373210549309,0.529994370029088,0.489937428773366,0.571602872060058
"134","Non-metro","2020-06-17",0.539804980718034,0.389043949529925,0.714870542208258,0.507107528462696,0.467466793182347,0.548338499430232
"135","Non-metro","2020-06-18",0.528004207226378,0.378904935142785,0.70145548192468,0.502090521244783,0.462122273920749,0.543692781379535
"136","Non-metro","2020-06-19",0.478156641351687,0.336666402482915,0.644079250851726,0.527769021186,0.486174445977229,0.571046483388833
"137","Non-metro","2020-06-20",0.428664237493289,0.29507273698529,0.586808244084906,0.552845719829643,0.509594527635479,0.597833452576186
"138","Non-metro","2020-06-21",0.444727469281472,0.307986700764758,0.606193223169905,0.589264394579151,0.543859371189145,0.63646381974165
"139","Non-metro","2020-06-22",0.435475619829773,0.299761379173947,0.596132500598666,0.631910562408332,0.584078268223466,0.681598513004164
"140","Non-metro","2020-06-23",0.48022948284041,0.336346825857706,0.649330654581162,0.679908619720082,0.629430655687628,0.732305833850111
"141","Non-metro","2020-06-24",0.445912507975313,0.306945652741351,0.610419794640757,0.72062067120014,0.667772607960945,0.7754526490381
"142","Non-metro","2020-06-25",0.480075128419449,0.334389916931413,0.651689533614774,0.78078399746325,0.724862897120917,0.838753430709319
"143","Non-metro","2020-06-26",0.418596382860236,0.282425221709884,0.581135090070877,0.843684215249565,0.784645915065778,0.904833538026602
"144","Non-metro","2020-06-27",0.455178755372914,0.311341931718823,0.625899600076749,0.906347111180603,0.844277501217626,0.97058706568407
"145","Non-metro","2020-06-28",0.464992031983415,0.318054205655908,0.639393476566928,0.985396926073731,0.919838875830824,1.05317962847267
"146","Non-metro","2020-06-29",0.446222506760868,0.301064451495646,0.619488288184067,1.03885675033414,0.97080963646908,1.10917609168027
"147","Non-metro","2020-06-30",0.411861297915,0.271419190536706,0.581121404602851,1.09349987440068,1.02306275207754,1.16624866743283
"148","Non-metro","2020-07-01",0.454467621579813,0.304364098767825,0.634182861134975,1.15855603208684,1.08555254299018,1.23390156071001
"149","Non-metro","2020-07-02",0.499888815627627,0.339650197212345,0.690602290943684,1.18621402710018,1.11201106693461,1.26277963948171
"150","Non-metro","2020-07-03",0.531715707596803,0.363693150381773,0.731142753942265,1.24677958269294,1.17050445804053,1.32542818590829
"151","Non-metro","2020-07-04",0.58284797334567,0.403639165010842,0.794460688815333,1.2875486858839,1.20999713102609,1.36747496346308
"152","Non-metro","2020-07-05",0.601929109623326,0.416853406574317,0.820469551098081,1.31824149115693,1.23988578533675,1.39896400490846
"153","Non-metro","2020-07-06",0.603839886151638,0.415655593173759,0.82661018183636,1.34266645406689,1.26384587187332,1.42383754632742
"154","Non-metro","2020-07-07",0.567703204864392,0.383026968373902,0.788139283092056,1.37214692854152,1.29284887717311,1.45377183633969
"155","Non-metro","2020-07-08",0.587291112343682,0.396242847294954,0.81533306890429,1.41995459124199,1.33978038041827,1.50242569628146
"156","Non-metro","2020-07-09",0.627835587279759,0.426583820981797,0.867362264080653,1.46007708733535,1.37938400624301,1.54303155024595
"157","Non-metro","2020-07-10",0.670320825065823,0.458498948125045,0.921733563747034,1.53008113792612,1.44818203270907,1.61420114886207
"158","Non-metro","2020-07-11",0.671303363188866,0.456118065794564,0.927413508850685,1.56325428851065,1.48129576581276,1.64738850945318
"159","Non-metro","2020-07-12",0.648698987453726,0.434443892837984,0.905221319064899,1.58373745255239,1.50216992970677,1.66743107763602
"160","Non-metro","2020-07-13",0.71557984933876,0.48620178997991,0.988581996350575,1.63704624896491,1.55513238723019,1.72103291635477
"161","Non-metro","2020-07-14",0.761332356167462,0.520750768025246,1.04688017976654,1.6701455335295,1.58851819968157,1.75378919720098
"162","Non-metro","2020-07-15",0.685673552298885,0.455625095941877,0.961989768650015,1.73271496639302,1.65076845166052,1.81661863759299
"163","Non-metro","2020-07-16",0.704705210113919,0.468271494346533,0.988690900751622,1.80728036402442,1.72488044464692,1.89157585676767
"164","Non-metro","2020-07-17",0.671478883596989,0.438632300267281,0.953110859056955,1.81687385730245,1.73564313344017,1.89993618473629
"165","Non-metro","2020-07-18",0.661469350157223,0.428068086731365,0.944845401975638,1.85219343556449,1.77164031839199,1.93451227691168
"166","Non-metro","2020-07-19",0.703648119650689,0.459646313295492,0.998772530569398,1.86695527284331,1.78761398968471,1.9479951449546
"167","Non-metro","2020-07-20",0.773884098093849,0.514240363011995,1.08574784894534,1.86745741184509,1.78968572616421,1.94685999576166
"168","Non-metro","2020-07-21",0.789182845238318,0.524406269385544,1.10721176304382,1.87523106670566,1.79890789515798,1.95311768403023
"169","Non-metro","2020-07-22",0.832426432915085,0.557489046555147,1.16160217327553,1.86813497643893,1.7935797047314,1.94418716499276
"170","Non-metro","2020-07-23",0.817581897595484,0.543277233434704,1.14705520999515,1.84973866499832,1.77716779120746,1.92374144228718
"171","Non-metro","2020-07-24",0.860527846980151,0.576309004589304,1.20081604534802,1.81322429861276,1.74296176386516,1.88485578633285
"172","Non-metro","2020-07-25",0.813497481815241,0.536099966507437,1.14781554291833,1.78993069788906,1.72166648525421,1.85950351034781
"173","Non-metro","2020-07-26",0.917110114704982,0.618770343183815,1.27321900268771,1.75502049138375,1.68891624206191,1.82237594720233
"174","Non-metro","2020-07-27",0.867927844860738,0.576731749765555,1.21768982321567,1.70425652350344,1.64053762492168,1.76917241766457
"175","Non-metro","2020-07-28",1.00516998570586,0.687535526123254,1.38217235456655,1.67121697814899,1.60946606473233,1.73411405873723
"176","Non-metro","2020-07-29",1.17706859332924,0.828764916182173,1.58551694618205,1.62590238885259,1.56626273811204,1.68664081855953
"177","Non-metro","2020-07-30",1.35239268264298,0.974685690878466,1.7909906815485,1.58310694225875,1.52544325243374,1.64182543790119
"178","Non-metro","2020-07-31",1.56341367994827,1.15273782987715,2.03569607942149,1.54782704689155,1.49191410729944,1.60475416322095
"179","Non-metro","2020-08-01",1.6132249159577,1.19347267375473,2.095251127477,1.4906968267756,1.43684763103177,1.54552276604327
"180","Non-metro","2020-08-02",1.72895573692256,1.29126684163197,2.22954100218763,1.44176987822484,1.38975046019681,1.49473169976926
"181","Non-metro","2020-08-03",1.84469942548826,1.38968006182118,2.36317018966119,1.40200633934386,1.35156797503347,1.45335577169486
"182","Non-metro","2020-08-04",1.92557317016564,1.45841031477789,2.45664821010872,1.35725278551778,1.30840786126378,1.40698030107486
"183","Non-metro","2020-08-05",1.93562796469163,1.46602571796114,2.46947612719751,1.32801776425189,1.2804108205621,1.37648152342084
"184","Non-metro","2020-08-06",1.97492778949342,1.49964547043995,2.51463167701545,1.28534050469751,1.23914637718213,1.33236817145864
"185","Non-metro","2020-08-07",2.00833540254208,1.52883795999609,2.55223517033886,1.25646109960668,1.21136602544836,1.30236875936306
"186","Non-metro","2020-08-08",2.03457165053969,1.55259250978994,2.58070837394561,1.22360771596341,1.17962475534512,1.26838445405135
"187","Non-metro","2020-08-09",2.01894914466351,1.54067089198844,2.56089234449982,1.18289599698841,1.14011429431583,1.22645464521333
"188","Non-metro","2020-08-10",2.09501598528999,1.60986780609996,2.64308553110713,1.15608240497983,1.11419845427906,1.19872833163899
"189","Non-metro","2020-08-11",2.19279854222382,1.6993887511602,2.74813892616586,1.12771983598711,1.08671472861131,1.16947369642073
"190","Non-metro","2020-08-12",2.1495372776698,1.66586186534354,2.69392146713951,1.10247052027579,1.06224355674746,1.14343463995682
"191","Non-metro","2020-08-13",2.03673126397103,1.57190619035174,2.56084711812754,1.08009320970456,1.04055115427457,1.1203623350119
"192","Non-metro","2020-08-14",1.98277662242374,1.53026513708827,2.49300822805886,1.04784341507617,1.00913288978632,1.08727232049051
"193","Non-metro","2020-08-15",1.95457152569834,1.51166547637649,2.45351546744596,1.02771640512862,0.989578116279601,1.06656570862347
"194","Non-metro","2020-08-16",1.83601310660071,1.41395381447474,2.31235429356231,1.01032569725902,0.972675791883866,1.04868050695073
"195","Non-metro","2020-08-17",1.69236606963042,1.29452594575591,2.14269894909371,0.994375067541259,0.957156250173333,1.03229384782372
"196","Non-metro","2020-08-18",1.76886266533426,1.36803825722457,2.22040066179452,0.976026157388105,0.939256498088103,1.01349191685086
"197","Non-metro","2020-08-19",1.83712731468283,1.43481167457166,2.2884082943019,0.953718599714463,0.917449589472119,0.990680850517081
"198","Non-metro","2020-08-20",1.84843331276921,1.45141771963742,2.29272025051423,0.947455732968928,0.911356231994855,0.98424657494891
"199","Non-metro","2020-08-21",1.80917276507402,1.42302914644926,2.24096738971895,0.930041274611758,0.894304072316144,0.966468811160006
"200","Non-metro","2020-08-22",1.88829466607894,1.49957853190595,2.32113201646786,0.925072887145159,0.889436598873294,0.961399337441235
"201","Non-metro","2020-08-23",1.89440274215103,1.51104981871194,2.32044011221153,0.923316976617701,0.887699677732325,0.959625031863688
"202","Non-metro","2020-08-24",1.83485164989094,1.46354953529199,2.24749641331812,0.922818174464572,0.887178277305065,0.95915009463679
"203","Non-metro","2020-08-25",1.71588477932647,1.36266019521477,2.10920211204899,0.922700403472514,0.887016060359252,0.959078604030749
"204","Non-metro","2020-08-26",1.76899360420083,1.41496654422037,2.1619532423864,0.919511330083218,0.883830899322392,0.95588791818136
"205","Non-metro","2020-08-27",1.7996846490573,1.44715898322429,2.19005941325406,0.917890254728693,0.882173644186582,0.954305705565179
"206","Non-metro","2020-08-28",1.84860513432723,1.49563194581809,2.23841162042152,0.926277575746541,0.890320356674383,0.962936635853972
"207","Non-metro","2020-08-29",1.83836120827996,1.49078709831866,2.2218098299126,0.931660512732828,0.895515800356064,0.968510298735209
"208","Non-metro","2020-08-30",1.84713739516923,1.50290470859802,2.22633526595252,0.932748834008304,0.896497306721592,0.969708805824235
"209","Non-metro","2020-08-31",1.89129873221259,1.54689498604543,2.26979997039469,0.930137405181542,0.893850247582724,0.967136447048427
"210","Non-metro","2020-09-01",1.84499348207093,1.50902187903609,2.21422775770796,0.943742025148645,0.907099595500327,0.981099814791046
"211","Non-metro","2020-09-02",1.83451446210936,1.50342887345382,2.19805601873845,0.942982662058505,0.906267741226327,0.980416394122477
"212","Non-metro","2020-09-03",1.82360389023541,1.49736854816093,2.18151058480484,0.948180051140847,0.911277471322758,0.985804822801563
"213","Non-metro","2020-09-04",1.76308485503395,1.4462926795567,2.11078065267457,0.962443082995227,0.925177766214216,1.00043387109418
"214","Non-metro","2020-09-05",1.65638312474752,1.3533850419276,1.98953043450829,0.956192916048283,0.918971070221747,0.994143349754857
"215","Non-metro","2020-09-06",1.63115183642837,1.33412059886382,1.9575904784238,0.948076738528322,0.910940856581409,0.985944145825792
"216","Non-metro","2020-09-07",1.60573081796696,1.31464082633088,1.92549699027101,0.936206654001681,0.899236299264406,0.973911339572412
"217","Non-metro","2020-09-08",1.53586262900979,1.25491106344994,1.8447697262701,0.91171037206552,0.875163942637534,0.948993892963016
"218","Non-metro","2020-09-09",1.42503738611994,1.15820006910083,1.71912206782666,0.896894083640945,0.860579214404464,0.933948908680819
"219","Non-metro","2020-09-10",1.31874751137386,1.06568222645059,1.59836804209881,0.881848140150941,0.845767222764661,0.918672134352483
"220","Non-metro","2020-09-11",1.18969385065947,0.952896004257498,1.45237415571548,0.887190673610385,0.850915111954059,0.92421281759509
"221","Non-metro","2020-09-12",1.14662096648368,0.917148769008127,1.40132836568255,0.885121852644315,0.848794871992258,0.922199342499142
"222","Non-metro","2020-09-13",1.14453814673373,0.917953061941046,1.39574058037607,0.889831675979379,0.853303304408823,0.927114888165042
"223","Non-metro","2020-09-14",1.06655472818203,0.850725821287547,1.30641511336301,0.910189835829719,0.873128346985643,0.948010850373667
"224","Non-metro","2020-09-15",1.02987706414089,0.820291332861633,1.26294719172581,0.918491763943524,0.881141054046712,0.956606906782818
"225","Non-metro","2020-09-16",0.971326765519333,0.770201715707575,1.19543092675343,0.928543779638938,0.890866130342708,0.966990847400195
"226","Non-metro","2020-09-17",0.892441243422773,0.701961650872,1.10543987968381,0.931643687606876,0.893782838096481,0.970278895357587
"227","Non-metro","2020-09-18",0.887865072595784,0.699536692792582,1.09830252316245,0.923445360081987,0.885637513453508,0.962032374614075
