"","county","date","R.deaths","R.deaths.q2.5","R.deaths.q97.5","R.cases","R.cases.q2.5","R.cases.q97.5"
"9926","GALLIA","2020-06-07",4.96015511826355,0.125580254856489,18.2974143049805,5,0.126589039921449,18.4443972705697
"9927","GALLIA","2020-06-08",4.96674481691072,0.125747091581513,18.3217229089288,5,0.126589039921449,18.4443972705697
"9928","GALLIA","2020-06-09",4.9722830684671,0.125887307970986,18.3421528513069,5,0.126589039921449,18.4443972705697
"9929","GALLIA","2020-06-10",4.97692940458705,0.126004943016701,18.3592926251567,5,0.126589039921449,18.4443972705697
"9930","GALLIA","2020-06-11",4.98082097686371,0.126103469096359,18.3736481661722,5,0.126589039921449,18.4443972705697
"9931","GALLIA","2020-06-12",4.98407527282036,0.126185860736513,18.3856528716643,5,0.126589039921449,18.4443972705697
"9932","GALLIA","2020-06-13",4.98679260787774,0.126254657703725,18.3956767931275,5,0.126589039921449,18.4443972705697
"9933","GALLIA","2020-06-14",4.98905838176215,0.126312022131866,18.4040349598573,5,0.126589039921449,18.4443972705697
"9934","GALLIA","2020-06-15",4.99094509958211,0.126359789691352,18.4109948344591,5,0.126589039921449,18.4443972705697
"9935","GALLIA","2020-06-16",4.99251416580504,0.126399515008699,18.416782930611,5,0.126589039921449,18.4443972705697
"9936","GALLIA","2020-06-17",4.99381746449779,0.126432511674748,18.4215906423812,5,0.126589039921449,18.4443972705697
"9937","GALLIA","2020-06-18",4.99489874218799,0.126459887255686,18.4255793454368,5,0.126589039921449,18.4443972705697
"9938","GALLIA","2020-06-19",4.99579481113926,0.126482573757336,18.4288848357806,5,0.126589039921449,18.4443972705697
"9939","GALLIA","2020-06-20",4.99653659117014,0.126501354001724,18.431621172896,5,0.126589039921449,18.4443972705697
"9940","GALLIA","2020-06-21",4.99715000773325,0.126516884364483,18.4338839926525,5,0.126589039921449,18.4443972705697
"9941","GALLIA","2020-06-22",4.99765676307212,0.126529714298848,18.4357533520103,5,0.126589039921449,18.4443972705697
